wavenumber,variable,PC2,PC4,PC5
2956.5282,wn_2956.53,0.26516599156334125,-0.014117071293001701,0.03780753790838037
2954.59961,wn_2954.6,0.2667255443624195,-0.015600946190523894,0.04056365966534554
2952.67102,wn_2952.67,0.2687007137617673,-0.016534997381890286,0.04145655229847471
2950.74243,wn_2950.74,0.2709016581649112,-0.017238951199246705,0.04052261648477766
2948.81384,wn_2948.81,0.2726961880491511,-0.017032949764341346,0.03839239295651688
2946.88525,wn_2946.89,0.2745084716912556,-0.01842767402887655,0.03553271814587956
2944.95666,wn_2944.96,0.27475816359336397,-0.019733803026998537,0.03299994629240684
2943.02807,wn_2943.03,0.27395547693086897,-0.022410461953775128,0.031305146763227105
2941.09948,wn_2941.1,0.271683918506448,-0.026191727581205866,0.031223594811257215
2939.17089,wn_2939.17,0.26843185160807337,-0.031999299763922705,0.03312834615780924
